DIA,Estado / O.R.,NACIONALIDAD,ESTANCIA DIF,TOTAL DE CANALIZADOS,ADULTOS,MENORES
14/10/2025,CHIAPAS,CUBA,"CAS HUIXTLA, CHIAPAS",2,2,2
14/10/2025,CHIAPAS,ESTADOS UNIDOS DE AMÉRICA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",5,5,5
14/10/2025,CHIAPAS,GUATEMALA,"ALBERGUE TONALA, CHIAPAS",4,4,4
14/10/2025,CHIAPAS,HONDURAS,OTRO,2,2,2
14/10/2025,CHIAPAS,JAMAICA,"DIF MUNICIPAL TAPACHULA, CHIAPAS",1,1,1
14/10/2025,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,2,2,2
14/10/2025,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,1,1
14/10/2025,CIUDAD DE MÉXICO,CUBA,OTRO,2,2,2
14/10/2025,ESTADO DE MÉXICO,HONDURAS,OTRO,1,0,1
14/10/2025,NUEVO LEÓN,REPÚBLICA DOMINICANA,DIF ESTATAL LOCALIDAD - MONTERREY,1,1,1
14/10/2025,SAN LUIS POTOSÍ,HONDURAS,DIF ESTATAL LOCALIDAD - SAN LUIS POTOSÍ,2,2,2
14/10/2025,TLAXCALA,GUATEMALA,DIF ESTATAL LOCALIDAD - TLAXCALA,1,0,1
15/10/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,"DIF ESTATAL TIJUANA, BAJA CALIFORNIA",1,0,1
15/10/2025,CHIAPAS,COLOMBIA,OTRO,2,2,2
15/10/2025,CHIAPAS,HONDURAS,OTRO,2,2,2
15/10/2025,NUEVO LEÓN,COLOMBIA,DIF ESTATAL LOCALIDAD - MONTERREY,2,2,2
15/10/2025,NUEVO LEÓN,ECUADOR,DIF ESTATAL LOCALIDAD - MONTERREY,2,2,2
15/10/2025,NUEVO LEÓN,HONDURAS,DIF ESTATAL LOCALIDAD - MONTERREY,1,1,1
15/10/2025,NUEVO LEÓN,REPÚBLICA BOLIVARIANA DE VENEZUELA,DIF ESTATAL LOCALIDAD - MONTERREY,1,1,1
15/10/2025,TABASCO,GUATEMALA,OTRO,1,1,1
15/10/2025,TABASCO,MÉXICO,OTRO,1,1,1
15/10/2025,TABASCO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,1,1,1
16/10/2025,CHIAPAS,EL SALVADOR,"DIF ESTATAL VIVA MEXICO, CHIAPAS",1,0,1
16/10/2025,CHIAPAS,GUATEMALA,"ALBERGUE TONALA, CHIAPAS",1,0,1
16/10/2025,CHIAPAS,HAITÍ,OTRO,1,1,1
16/10/2025,CHIAPAS,HAITÍ,OTRO,1,1,1
16/10/2025,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"CAS HUIXTLA, CHIAPAS",2,2,2
16/10/2025,SAN LUIS POTOSÍ,COLOMBIA,DIF ESTATAL LOCALIDAD - SAN LUIS POTOSÍ,2,2,2
16/10/2025,SAN LUIS POTOSÍ,ESTADOS UNIDOS DE AMÉRICA,DIF ESTATAL LOCALIDAD - SAN LUIS POTOSÍ,4,4,4
16/10/2025,SAN LUIS POTOSÍ,REPÚBLICA BOLIVARIANA DE VENEZUELA,DIF ESTATAL LOCALIDAD - SAN LUIS POTOSÍ,4,4,4
16/10/2025,SONORA,GUATEMALA,OTRO,1,1,1
16/10/2025,TABASCO,CUBA,OTRO,2,2,2
16/10/2025,TABASCO,GUATEMALA,OTRO,2,2,2
16/10/2025,TABASCO,HONDURAS,OTRO,8,8,8
16/10/2025,TLAXCALA,PERÚ,DIF ESTATAL LOCALIDAD - TLAXCALA,4,4,4
16/10/2025,TLAXCALA,REPÚBLICA BOLIVARIANA DE VENEZUELA,DIF ESTATAL LOCALIDAD - TLAXCALA,2,2,2
17/10/2025,CHIAPAS,GUATEMALA,OTRO,10,9,10
17/10/2025,CHIAPAS,HAITÍ,OTRO,3,3,3
17/10/2025,CHIHUAHUA,CHILE,OTRO,2,2,2
17/10/2025,CHIHUAHUA,COLOMBIA,OTRO,2,2,2
17/10/2025,CHIHUAHUA,COLOMBIA,OTRO LUGAR,1,1,1
17/10/2025,CHIHUAHUA,HONDURAS,OTRO LUGAR,1,1,1
17/10/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,2,2,2
17/10/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO LUGAR,4,4,4
17/10/2025,CIUDAD DE MÉXICO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,1,0,1
17/10/2025,CIUDAD DE MÉXICO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,1,1,1
17/10/2025,NUEVO LEÓN,HONDURAS,"ALBERGUE TEMPORAL PARA NIÑAS, NIÑOS Y ADOLESCENTES MIGRANTES",4,4,4
17/10/2025,VERACRUZ,HAITÍ,OTRO,1,0,1
18/10/2025,CHIAPAS,GUATEMALA,OTRO,2,2,2
18/10/2025,CHIAPAS,HAITÍ,OTRO,9,9,9
18/10/2025,CHIHUAHUA,ECUADOR,OTRO,2,2,2
18/10/2025,TABASCO,HONDURAS,OTRO,3,3,3
19/10/2025,BAJA CALIFORNIA,CHILE,OTRO,1,1,1
19/10/2025,BAJA CALIFORNIA,GUATEMALA,OTRO,1,1,1
19/10/2025,CHIAPAS,ECUADOR,"CAS HUIXTLA, CHIAPAS",4,4,4
19/10/2025,CHIAPAS,GUATEMALA,OTRO,2,2,2
19/10/2025,CHIAPAS,HAITÍ,OTRO,2,2,2
19/10/2025,NUEVO LEÓN,COLOMBIA,"ALBERGUE TEMPORAL PARA NIÑAS, NIÑOS Y ADOLESCENTES MIGRANTES",5,5,5
19/10/2025,NUEVO LEÓN,GUATEMALA,DIF ESTATAL LOCALIDAD - MONTERREY,1,1,1
19/10/2025,NUEVO LEÓN,HONDURAS,"ALBERGUE TEMPORAL PARA NIÑAS, NIÑOS Y ADOLESCENTES MIGRANTES",2,2,2
19/10/2025,NUEVO LEÓN,REPÚBLICA BOLIVARIANA DE VENEZUELA,"ALBERGUE TEMPORAL PARA NIÑAS, NIÑOS Y ADOLESCENTES MIGRANTES",3,3,3
19/10/2025,OAXACA,EL SALVADOR,OTRO,3,3,3
19/10/2025,OAXACA,HONDURAS,OTRO,2,0,2
19/10/2025,SAN LUIS POTOSÍ,GUATEMALA,DIF ESTATAL LOCALIDAD - SAN LUIS POTOSÍ,1,1,1
19/10/2025,TABASCO,CUBA,OTRO,4,4,4
19/10/2025,TABASCO,HONDURAS,OTRO,6,6,6
19/10/2025,TABASCO,MÉXICO,OTRO,3,3,3
19/10/2025,TABASCO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,9,9,9
19/10/2025,TABASCO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,1,1,1
20/10/2025,CHIAPAS,GUATEMALA,OTRO,1,0,1
20/10/2025,CHIAPAS,GUATEMALA,OTRO,4,4,4
20/10/2025,CHIAPAS,GUATEMALA,"ALBERGUE TONALA, CHIAPAS",4,4,4
20/10/2025,CHIAPAS,GUATEMALA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,0,1
20/10/2025,CHIAPAS,HAITÍ,"CAS TAPACHULA, CHIAPAS",1,0,1
20/10/2025,CHIAPAS,HAITÍ,"ALBERGUE MUNICIPAL PARA NIÑAS Y NIÑOS MIGRANTES NO ACOMPAÑADOS (DIF COMITÁN, CHIAPAS)",1,1,1
20/10/2025,CHIAPAS,HONDURAS,"CAS FRONTERA HIDALGO, CHIAPAS",2,2,2
20/10/2025,CHIAPAS,HONDURAS,"CAS HUIXTLA, CHIAPAS",1,1,1
20/10/2025,CHIAPAS,HONDURAS,"ALBERGUE MUNICIPAL PARA NIÑAS Y NIÑOS MIGRANTES NO ACOMPAÑADOS (DIF COMITÁN, CHIAPAS)",3,3,3
20/10/2025,CIUDAD DE MÉXICO,COLOMBIA,OTRO LUGAR,2,2,2
20/10/2025,CIUDAD DE MÉXICO,HONDURAS,OTRO,3,3,3
20/10/2025,CIUDAD DE MÉXICO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO LUGAR,2,2,2
20/10/2025,OAXACA,HAITÍ,OTRO LUGAR,1,1,1
20/10/2025,SONORA,GUATEMALA,OTRO,1,0,1
20/10/2025,TABASCO,GUATEMALA,OTRO,8,8,8
20/10/2025,TABASCO,HONDURAS,OTRO,1,1,1
21/10/2025,BAJA CALIFORNIA,GUATEMALA,"DIF ESTATAL TIJUANA, BAJA CALIFORNIA",3,0,3
21/10/2025,CHIAPAS,COLOMBIA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",2,2,2
21/10/2025,CHIAPAS,ECUADOR,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,1,1
21/10/2025,CHIAPAS,EL SALVADOR,OTRO,2,2,2
21/10/2025,CHIAPAS,EL SALVADOR,"CAS HUIXTLA, CHIAPAS",5,5,5
21/10/2025,CHIAPAS,HAITÍ,OTRO,7,7,7
21/10/2025,CHIAPAS,HONDURAS,OTRO,1,0,1
21/10/2025,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",2,2,2
21/10/2025,SAN LUIS POTOSÍ,UZBEKISTÁN,DIF ESTATAL LOCALIDAD - SAN LUIS POTOSÍ,4,4,4
21/10/2025,TABASCO,COLOMBIA,OTRO,1,1,1
21/10/2025,TABASCO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,6,6,6
22/10/2025,CHIAPAS,CUBA,OTRO,2,2,2
22/10/2025,CHIAPAS,GUATEMALA,"CAS FRONTERA HIDALGO, CHIAPAS",1,0,1
22/10/2025,CHIAPAS,HAITÍ,"CAS FRONTERA HIDALGO, CHIAPAS",2,2,2
22/10/2025,CHIAPAS,HONDURAS,"CAS TAPACHULA, CHIAPAS",1,0,1
22/10/2025,CHIAPAS,HONDURAS,"CAS FRONTERA HIDALGO, CHIAPAS",1,1,1
22/10/2025,CHIAPAS,HONDURAS,"ALBERGUE MUNICIPAL PARA NIÑAS Y NIÑOS MIGRANTES NO ACOMPAÑADOS (DIF COMITÁN, CHIAPAS)",1,1,1
22/10/2025,CHIAPAS,HONDURAS,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,1,1
22/10/2025,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",2,2,2
22/10/2025,CHIHUAHUA,COLOMBIA,OTRO LUGAR,1,1,1
22/10/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO LUGAR,1,1,1
22/10/2025,NUEVO LEÓN,EL SALVADOR,DIF-ABRILES,1,0,1
22/10/2025,PUEBLA,GUATEMALA,DIF ESTATAL LOCALIDAD -PUEBLA,1,0,1
22/10/2025,TABASCO,FEDERACIÓN DE RUSIA,OTRO,1,1,1
22/10/2025,TABASCO,GUATEMALA,OTRO,2,1,2
22/10/2025,TLAXCALA,CUBA,DIF ESTATAL LOCALIDAD - TLAXCALA,2,2,2
23/10/2025,BAJA CALIFORNIA,EL SALVADOR,OTRO,1,1,1
23/10/2025,CHIAPAS,EL SALVADOR,OTRO,1,1,1
23/10/2025,CHIAPAS,ESTADOS UNIDOS DE AMÉRICA,OTRO,2,2,2
23/10/2025,CHIAPAS,HAITÍ,OTRO,2,2,2
23/10/2025,CIUDAD DE MÉXICO,ESTADOS UNIDOS DE AMÉRICA,OTRO,3,3,3
23/10/2025,CIUDAD DE MÉXICO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO LUGAR,2,2,2
23/10/2025,CIUDAD DE MÉXICO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,4,4,4
23/10/2025,QUINTANA ROO,HONDURAS,DIF MUNICIPAL BENITO JUÁREZ LOCALIDAD - BENITO JUÁREZ,1,0,1
23/10/2025,SAN LUIS POTOSÍ,REPÚBLICA BOLIVARIANA DE VENEZUELA,DIF ESTATAL LOCALIDAD - SAN LUIS POTOSÍ,4,4,4
23/10/2025,TABASCO,ECUADOR,OTRO,5,5,5
23/10/2025,TABASCO,GUATEMALA,OTRO,1,1,1
24/10/2025,CHIAPAS,GUATEMALA,"CAS FRONTERA HIDALGO, CHIAPAS",1,1,1
24/10/2025,CHIAPAS,HAITÍ,"CAS FRONTERA HIDALGO, CHIAPAS",1,1,1
24/10/2025,CHIAPAS,PERÚ,"CAS TAPACHULA, CHIAPAS",3,3,3
24/10/2025,OAXACA,EL SALVADOR,OTRO,1,0,1
24/10/2025,SONORA,MÉXICO,OTRO,2,2,2
24/10/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,4,4,4
24/10/2025,TABASCO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,2,2,2
25/10/2025,BAJA CALIFORNIA,CHINA,OTRO,2,2,2
25/10/2025,CHIAPAS,COLOMBIA,OTRO,2,2,2
25/10/2025,CHIAPAS,GUATEMALA,OTRO,3,0,3
25/10/2025,CHIAPAS,GUATEMALA,OTRO,6,3,6
25/10/2025,OAXACA,ESTADOS UNIDOS DE AMÉRICA,OTRO,1,1,1
25/10/2025,SAN LUIS POTOSÍ,COLOMBIA,DIF ESTATAL LOCALIDAD - SAN LUIS POTOSÍ,1,1,1
25/10/2025,SAN LUIS POTOSÍ,PANAMÁ,DIF ESTATAL LOCALIDAD - SAN LUIS POTOSÍ,4,4,4
25/10/2025,TABASCO,GUATEMALA,OTRO,1,1,1
25/10/2025,TABASCO,HONDURAS,OTRO,3,3,3
26/10/2025,BAJA CALIFORNIA,FEDERACIÓN DE RUSIA,OTRO,2,2,2
26/10/2025,CHIAPAS,GUATEMALA,OTRO,1,0,1
26/10/2025,CHIAPAS,HAITÍ,OTRO,2,2,2
26/10/2025,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,1,1,1
26/10/2025,SONORA,GUATEMALA,OTRO,2,2,2
26/10/2025,TABASCO,HONDURAS,OTRO,1,0,1
26/10/2025,TLAXCALA,GUATEMALA,DIF ESTATAL LOCALIDAD - TLAXCALA,2,2,2
26/10/2025,VERACRUZ,EL SALVADOR,OTRO,1,1,1
27/10/2025,BAJA CALIFORNIA,GUATEMALA,OTRO,2,2,2
27/10/2025,CHIAPAS,COLOMBIA,OTRO,2,2,2
27/10/2025,CHIAPAS,GUATEMALA,OTRO,1,1,1
27/10/2025,CHIAPAS,HONDURAS,OTRO,2,1,2
27/10/2025,CIUDAD DE MÉXICO,ECUADOR,OTRO,1,0,1
27/10/2025,OAXACA,GUATEMALA,OTRO,6,6,6
27/10/2025,TABASCO,HAITÍ,OTRO,2,2,2
28/10/2025,CHIAPAS,GUATEMALA,"ALBERGUE MUNICIPAL PARA NIÑAS Y NIÑOS MIGRANTES NO ACOMPAÑADOS (DIF COMITÁN, CHIAPAS)",1,1,1
28/10/2025,CHIAPAS,HAITÍ,OTRO,2,2,2
28/10/2025,CHIAPAS,HAITÍ,"CAS TAPACHULA, CHIAPAS",1,1,1
28/10/2025,CHIAPAS,HONDURAS,"CAS TAPACHULA, CHIAPAS",2,2,2
28/10/2025,CIUDAD DE MÉXICO,GUATEMALA,OTRO LUGAR,1,0,1
28/10/2025,CIUDAD DE MÉXICO,GUATEMALA,OTRO,1,0,1
28/10/2025,OAXACA,HONDURAS,OTRO,1,1,1
29/10/2025,CHIAPAS,ESTADOS UNIDOS DE AMÉRICA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",2,2,2
29/10/2025,CHIAPAS,GUATEMALA,OTRO,5,5,5
29/10/2025,CHIAPAS,GUATEMALA,"ALBERGUE MUNICIPAL PARA NIÑAS Y NIÑOS MIGRANTES NO ACOMPAÑADOS (DIF COMITÁN, CHIAPAS)",1,1,1
29/10/2025,CHIAPAS,HAITÍ,OTRO,5,3,5
29/10/2025,CHIAPAS,HONDURAS,OTRO,2,2,2
29/10/2025,CHIHUAHUA,GUATEMALA,OTRO,2,0,2
29/10/2025,SAN LUIS POTOSÍ,GUATEMALA,DIF ESTATAL LOCALIDAD - SAN LUIS POTOSÍ,1,1,1
29/10/2025,TABASCO,GUATEMALA,OTRO,2,2,2
30/10/2025,CAMPECHE,GUATEMALA,DIF ESTATAL LOCALIDAD - CAMPECHE,3,0,3
30/10/2025,CAMPECHE,HONDURAS,DIF ESTATAL LOCALIDAD - CAMPECHE,1,1,1
30/10/2025,COAHUILA,HONDURAS,"ALBERGUE TRANSITORIO PARA MENORES MIGRANTES ""CAMINO A CASA"" DIF COAHUILA",2,2,2
30/10/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,DIF ESTATAL LOCALIDAD - SALTILLO,1,1,1
30/10/2025,CHIAPAS,HAITÍ,OTRO,2,2,2
30/10/2025,NUEVO LEÓN,COLOMBIA,"ALBERGUE TEMPORAL PARA NIÑAS, NIÑOS Y ADOLESCENTES MIGRANTES",6,6,6
31/10/2025,CHIAPAS,COLOMBIA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,1,1
31/10/2025,CHIAPAS,CUBA,OTRO,1,1,1
31/10/2025,CHIAPAS,ESTADOS UNIDOS DE AMÉRICA,OTRO,2,2,2
31/10/2025,CHIAPAS,GUATEMALA,"ALBERGUE MUNICIPAL PARA NIÑAS Y NIÑOS MIGRANTES NO ACOMPAÑADOS (DIF COMITÁN, CHIAPAS)",1,1,1
31/10/2025,CHIAPAS,HAITÍ,OTRO,3,3,3
31/10/2025,CHIAPAS,HONDURAS,OTRO,1,1,1
31/10/2025,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,1,1
31/10/2025,CHIHUAHUA,GUATEMALA,OTRO,1,0,1
31/10/2025,CIUDAD DE MÉXICO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO LUGAR,6,6,6
31/10/2025,TABASCO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,5,5,5
01/11/2025,CHIAPAS,GUATEMALA,"DIF MUNICIPAL TAPACHULA, CHIAPAS",1,0,1
01/11/2025,CHIAPAS,GUATEMALA,"CAS FRONTERA HIDALGO, CHIAPAS",10,10,10
01/11/2025,CHIAPAS,HAITÍ,"CAS TAPACHULA, CHIAPAS",5,5,5
01/11/2025,CHIAPAS,HONDURAS,"CAS TAPACHULA, CHIAPAS",1,1,1
01/11/2025,OAXACA,GUATEMALA,OTRO,2,2,2
01/11/2025,SAN LUIS POTOSÍ,REPÚBLICA BOLIVARIANA DE VENEZUELA,DIF ESTATAL LOCALIDAD - SAN LUIS POTOSÍ,1,1,1
02/11/2025,CHIAPAS,COLOMBIA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,1,1
02/11/2025,CHIAPAS,GUATEMALA,SIN REGISTRO,0,0,1
02/11/2025,CHIAPAS,GUATEMALA,OTRO,2,2,2
02/11/2025,CHIAPAS,GUATEMALA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,1,1
02/11/2025,CHIAPAS,HONDURAS,OTRO,1,0,1
02/11/2025,CHIAPAS,MÉXICO,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,1,1
02/11/2025,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,1,1
02/11/2025,OAXACA,HONDURAS,OTRO,1,1,1
02/11/2025,TABASCO,GUATEMALA,OTRO,1,1,1
02/11/2025,TABASCO,GUATEMALA,OTRO,5,5,5
02/11/2025,TABASCO,HAITÍ,OTRO,1,1,1
02/11/2025,TABASCO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,1,1,1
02/11/2025,TAMAULIPAS,GUATEMALA,DIF CAMEF (CENTRO DE ATENCIÓN A MENORES FRONTERIZOS) REYNOSA,2,0,2
03/11/2025,CHIAPAS,COLOMBIA,"CAS TAPACHULA, CHIAPAS",1,1,1
03/11/2025,CHIAPAS,GUATEMALA,"CAS FRONTERA HIDALGO, CHIAPAS",4,4,4
03/11/2025,CHIAPAS,GUATEMALA,"CAS HUIXTLA, CHIAPAS",1,1,1
03/11/2025,CHIAPAS,GUATEMALA,"ALBERGUE MUNICIPAL PARA NIÑAS Y NIÑOS MIGRANTES NO ACOMPAÑADOS (DIF COMITÁN, CHIAPAS)",4,0,4
03/11/2025,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"CAS TAPACHULA, CHIAPAS",1,1,1
03/11/2025,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",2,2,2
03/11/2025,CIUDAD DE MÉXICO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO LUGAR,1,1,1
03/11/2025,ESTADO DE MÉXICO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,1,1,1
03/11/2025,NUEVO LEÓN,HONDURAS,"ALBERGUE TEMPORAL PARA NIÑAS, NIÑOS Y ADOLESCENTES MIGRANTES",1,1,1
03/11/2025,PUEBLA,GUATEMALA,DIF ESTATAL LOCALIDAD -PUEBLA,1,0,1
03/11/2025,SONORA,COLOMBIA,OTRO,4,4,4
03/11/2025,TABASCO,GUATEMALA,OTRO,8,8,8
03/11/2025,TABASCO,HONDURAS,OTRO,9,9,9
03/11/2025,TAMAULIPAS,GUATEMALA,DIF CAMEF (CENTRO DE ATENCIÓN A MENORES FRONTERIZOS) REYNOSA,2,0,2
04/11/2025,BAJA CALIFORNIA,HAITÍ,OTRO,4,4,4
04/11/2025,CAMPECHE,GUATEMALA,DIF ESTATAL LOCALIDAD - CAMPECHE,2,2,2
04/11/2025,CHIAPAS,ECUADOR,OTRO,3,3,3
04/11/2025,CHIAPAS,EL SALVADOR,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,0,1
04/11/2025,CHIAPAS,GUATEMALA,OTRO,8,7,8
04/11/2025,CHIAPAS,GUATEMALA,OTRO,5,5,5
04/11/2025,CHIAPAS,HONDURAS,OTRO,7,7,7
04/11/2025,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",2,2,2
04/11/2025,CIUDAD DE MÉXICO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,2,2,2
04/11/2025,CIUDAD DE MÉXICO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,2,1,2
04/11/2025,SAN LUIS POTOSÍ,PERÚ,DIF ESTATAL LOCALIDAD - SAN LUIS POTOSÍ,1,1,1
04/11/2025,SAN LUIS POTOSÍ,REPÚBLICA BOLIVARIANA DE VENEZUELA,DIF ESTATAL LOCALIDAD - SAN LUIS POTOSÍ,1,1,1
04/11/2025,VERACRUZ,HONDURAS,OTRO,1,0,1
05/11/2025,CHIAPAS,COLOMBIA,"ALBERGUE DE MIGRANTES MENORES HOMBRES NO ACOMPAÑADOS (DIF FRONTERA COMALAPA, CHIAPAS)",2,2,2
05/11/2025,CHIAPAS,GUATEMALA,OTRO,6,3,6
05/11/2025,CHIAPAS,GUATEMALA,"CAS FRONTERA HIDALGO, CHIAPAS",1,0,1
05/11/2025,CHIAPAS,HONDURAS,"CAS FRONTERA HIDALGO, CHIAPAS",2,2,2
05/11/2025,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"ALBERGUE DE MIGRANTES MENORES HOMBRES NO ACOMPAÑADOS (DIF FRONTERA COMALAPA, CHIAPAS)",2,2,2
05/11/2025,CHIAPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",1,1,1
05/11/2025,ESTADO DE MÉXICO,COLOMBIA,OTRO,2,2,2
05/11/2025,ESTADO DE MÉXICO,REPÚBLICA BOLIVARIANA DE VENEZUELA,OTRO,6,6,6
05/11/2025,TABASCO,HONDURAS,OTRO,2,2,2
06/11/2025,BAJA CALIFORNIA,ESTADOS UNIDOS DE AMÉRICA,OTRO,3,0,3
06/11/2025,CHIAPAS,GUATEMALA,OTRO,4,2,4
06/11/2025,CHIAPAS,GUATEMALA,OTRO,3,3,3
06/11/2025,CHIAPAS,HONDURAS,OTRO,3,3,3
06/11/2025,ESTADO DE MÉXICO,UZBEKISTÁN,OTRO,4,4,4
06/11/2025,SAN LUIS POTOSÍ,HONDURAS,DIF ESTATAL LOCALIDAD - SAN LUIS POTOSÍ,2,2,2
06/11/2025,SONORA,ESTADOS UNIDOS DE AMÉRICA,OTRO,3,3,3
06/11/2025,SONORA,GUATEMALA,OTRO,3,3,3
06/11/2025,SONORA,MÉXICO,OTRO,1,1,1
06/11/2025,TLAXCALA,HONDURAS,DIF ESTATAL LOCALIDAD - TLAXCALA,3,3,3
07/11/2025,COAHUILA,EL SALVADOR,"ALBERGUE TRANSITORIO PARA MENORES MIGRANTES ""CAMINO A CASA"" DIF COAHUILA",3,3,3
07/11/2025,CHIAPAS,CUBA,"CAS FRONTERA HIDALGO, CHIAPAS",1,1,1
07/11/2025,CHIAPAS,EL SALVADOR,"CENTRO DE ASISTENCIA SOCIAL PARA NIÑAS, NIÑOS Y  FAMILIAS MIGRANTES (DIF BERRIOZABAL, CHIAPAS)",2,2,2
07/11/2025,CHIAPAS,GUATEMALA,"CAS FRONTERA HIDALGO, CHIAPAS",1,1,1
07/11/2025,CHIAPAS,HAITÍ,OTRO,1,1,1
07/11/2025,CHIAPAS,HAITÍ,"CAS FRONTERA HIDALGO, CHIAPAS",3,3,3
07/11/2025,CHIAPAS,HONDURAS,"CAS TAPACHULA, CHIAPAS",4,4,4
