DIA,ESTADO / O.R.,NACIONALIDAD,EXTRANJEROS RECIBIDOS DE EE.UU.,ADULTOS,MENORES
20/02/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,21,21,0
20/02/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,48,48,0
20/02/2025,SONORA,CUBA,1,1,0
20/02/2025,TAMAULIPAS,CUBA,1,1,0
20/02/2025,TAMAULIPAS,NICARAGUA,12,12,0
21/02/2025,BAJA CALIFORNIA,HONDURAS,1,1,0
21/02/2025,SONORA,HONDURAS,2,2,0
21/02/2025,SONORA,GUATEMALA,11,11,0
21/02/2025,SONORA,EL SALVADOR,1,1,0
21/02/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,8,8,0
21/02/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,19,16,3
21/02/2025,BAJA CALIFORNIA,NICARAGUA,1,1,0
21/02/2025,SONORA,NICARAGUA,1,1,0
22/02/2025,SONORA,HONDURAS,2,2,0
22/02/2025,SONORA,GUATEMALA,16,16,0
22/02/2025,TAMAULIPAS,GUATEMALA,1,1,0
22/02/2025,SONORA,EL SALVADOR,2,2,0
22/02/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
22/02/2025,SONORA,CUBA,1,1,0
23/02/2025,SONORA,GUATEMALA,3,3,0
23/02/2025,BAJA CALIFORNIA,CUBA,2,2,0
23/02/2025,COAHUILA,GUATEMALA,1,1,0
23/02/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,34,34,0
23/02/2025,COAHUILA,CUBA,2,2,0
23/02/2025,COAHUILA,NICARAGUA,1,1,0
24/02/2025,TAMAULIPAS,HONDURAS,5,3,2
24/02/2025,SONORA,GUATEMALA,2,2,0
24/02/2025,TAMAULIPAS,GUATEMALA,1,1,0
24/02/2025,TAMAULIPAS,EL SALVADOR,4,3,1
24/02/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,17,15,2
24/02/2025,TAMAULIPAS,CUBA,5,3,2
24/02/2025,TAMAULIPAS,HAITÍ,5,5,0
24/02/2025,TAMAULIPAS,COLOMBIA,1,0,1
25/02/2025,SONORA,HONDURAS,3,3,0
25/02/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
25/02/2025,SONORA,GUATEMALA,5,4,1
25/02/2025,SONORA,EL SALVADOR,1,1,0
25/02/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,6,0
25/02/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,7,7,0
25/02/2025,COAHUILA,CUBA,2,1,1
26/02/2025,BAJA CALIFORNIA,HONDURAS,1,1,0
26/02/2025,SONORA,HONDURAS,6,6,0
26/02/2025,BAJA CALIFORNIA,GUATEMALA,2,2,0
26/02/2025,SONORA,GUATEMALA,23,23,0
26/02/2025,BAJA CALIFORNIA,EL SALVADOR,2,2,0
26/02/2025,CHIHUAHUA,EL SALVADOR,14,14,0
26/02/2025,SONORA,EL SALVADOR,2,2,0
26/02/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,9,7,2
26/02/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
26/02/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,35,35,0
26/02/2025,CHIHUAHUA,CUBA,2,2,0
26/02/2025,SONORA,CUBA,1,1,0
26/02/2025,CHIHUAHUA,NICARAGUA,1,1,0
26/02/2025,SONORA,NICARAGUA,5,5,0
26/02/2025,SONORA,HAITÍ,1,1,0
27/02/2025,CHIHUAHUA,HONDURAS,1,1,0
27/02/2025,SONORA,HONDURAS,2,2,0
27/02/2025,TAMAULIPAS,HONDURAS,5,5,0
27/02/2025,SONORA,GUATEMALA,15,13,2
27/02/2025,TAMAULIPAS,GUATEMALA,6,4,2
27/02/2025,BAJA CALIFORNIA,EL SALVADOR,2,2,0
27/02/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
27/02/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,31,31,0
27/02/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,4,2
27/02/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,67,64,3
27/02/2025,SONORA,CUBA,1,1,0
27/02/2025,TAMAULIPAS,CUBA,3,3,0
27/02/2025,TAMAULIPAS,NICARAGUA,3,3,0
27/02/2025,COAHUILA,GUATEMALA,4,4,0
27/02/2025,COAHUILA,EL SALVADOR,2,2,0
27/02/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,12,12,0
27/02/2025,COAHUILA,CUBA,5,5,0
27/02/2025,COAHUILA,NICARAGUA,6,6,0
28/02/2025,SONORA,HONDURAS,1,1,0
28/02/2025,SONORA,GUATEMALA,16,12,4
28/02/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
28/02/2025,SONORA,NICARAGUA,1,1,0
28/02/2025,BAJA CALIFORNIA,HAITÍ,1,1,0
01/03/2025,SONORA,HONDURAS,2,2,0
01/03/2025,BAJA CALIFORNIA,GUATEMALA,2,2,0
01/03/2025,SONORA,GUATEMALA,22,22,0
01/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,6,0
01/03/2025,SONORA,CUBA,4,4,0
01/03/2025,SONORA,NICARAGUA,1,1,0
02/03/2025,SONORA,HONDURAS,2,2,0
02/03/2025,SONORA,GUATEMALA,22,22,0
02/03/2025,CHIHUAHUA,EL SALVADOR,5,5,0
02/03/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
02/03/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,45,45,0
02/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,6,0
02/03/2025,CHIHUAHUA,CUBA,1,1,0
02/03/2025,SONORA,CUBA,4,4,0
02/03/2025,CHIHUAHUA,NICARAGUA,1,1,0
02/03/2025,SONORA,NICARAGUA,1,1,0
02/03/2025,BAJA CALIFORNIA,PERÚ,2,0,2
02/03/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
02/03/2025,COAHUILA,CUBA,3,2,1
02/03/2025,COAHUILA,NICARAGUA,2,2,0
03/03/2025,BAJA CALIFORNIA,HONDURAS,1,1,0
03/03/2025,SONORA,HONDURAS,1,1,0
03/03/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,6,0
04/03/2025,SONORA,HONDURAS,1,1,0
04/03/2025,SONORA,GUATEMALA,9,9,0
04/03/2025,SONORA,EL SALVADOR,1,1,0
04/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,6,0
04/03/2025,SONORA,NICARAGUA,1,1,0
05/03/2025,SONORA,HONDURAS,11,11,0
05/03/2025,SONORA,GUATEMALA,13,13,0
05/03/2025,SONORA,EL SALVADOR,3,3,0
05/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,6,0
05/03/2025,SONORA,CUBA,1,1,0
05/03/2025,SONORA,NICARAGUA,1,1,0
05/03/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,11,11,0
05/03/2025,COAHUILA,CUBA,2,2,0
06/03/2025,SONORA,HONDURAS,1,1,0
06/03/2025,TAMAULIPAS,HONDURAS,21,19,2
06/03/2025,SONORA,GUATEMALA,11,11,0
06/03/2025,SONORA,EL SALVADOR,1,1,0
06/03/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
06/03/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,27,27,0
06/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
06/03/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,52,51,1
06/03/2025,SONORA,CUBA,1,1,0
06/03/2025,TAMAULIPAS,CUBA,6,6,0
06/03/2025,BAJA CALIFORNIA,NICARAGUA,3,3,0
06/03/2025,CHIHUAHUA,NICARAGUA,1,1,0
06/03/2025,SONORA,NICARAGUA,2,2,0
06/03/2025,TAMAULIPAS,NICARAGUA,1,1,0
06/03/2025,TAMAULIPAS,COLOMBIA,2,0,2
06/03/2025,TAMAULIPAS,ESTADOS UNIDOS DE AMÉRICA,1,0,1
06/03/2025,COAHUILA,NICARAGUA,1,1,0
07/03/2025,SONORA,HONDURAS,7,5,2
07/03/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
07/03/2025,SONORA,GUATEMALA,8,8,0
07/03/2025,SONORA,EL SALVADOR,1,1,0
07/03/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,7,7,0
07/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
07/03/2025,SONORA,NICARAGUA,1,1,0
08/03/2025,SONORA,HONDURAS,1,1,0
08/03/2025,SONORA,GUATEMALA,9,9,0
08/03/2025,SONORA,EL SALVADOR,2,2,0
08/03/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
08/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
08/03/2025,BAJA CALIFORNIA,CUBA,1,1,0
08/03/2025,BAJA CALIFORNIA,NICARAGUA,1,1,0
09/03/2025,BAJA CALIFORNIA,EL SALVADOR,1,1,0
09/03/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,25,23,2
09/03/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,7,7,0
09/03/2025,COAHUILA,CUBA,2,2,0
09/03/2025,COAHUILA,NICARAGUA,1,1,0
10/03/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
10/03/2025,SONORA,GUATEMALA,6,2,4
11/03/2025,SONORA,HONDURAS,2,2,0
11/03/2025,SONORA,GUATEMALA,9,9,0
11/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
12/03/2025,SONORA,HONDURAS,7,7,0
12/03/2025,SONORA,GUATEMALA,8,8,0
12/03/2025,SONORA,EL SALVADOR,3,3,0
12/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,6,0
12/03/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,20,19,1
13/03/2025,TAMAULIPAS,HONDURAS,1,1,0
13/03/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
13/03/2025,SONORA,GUATEMALA,3,3,0
13/03/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
13/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
13/03/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,73,70,3
13/03/2025,SONORA,CUBA,1,1,0
13/03/2025,TAMAULIPAS,CUBA,12,12,0
13/03/2025,BAJA CALIFORNIA,NICARAGUA,1,1,0
13/03/2025,TAMAULIPAS,NICARAGUA,2,2,0
13/03/2025,TAMAULIPAS,HAITÍ,4,3,1
13/03/2025,TAMAULIPAS,ECUADOR,1,0,1
13/03/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,1,3
14/03/2025,SONORA,HONDURAS,2,2,0
14/03/2025,SONORA,GUATEMALA,10,10,0
14/03/2025,SONORA,EL SALVADOR,1,1,0
14/03/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
14/03/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
14/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
14/03/2025,BAJA CALIFORNIA,CUBA,1,1,0
15/03/2025,SONORA,HONDURAS,4,4,0
15/03/2025,SONORA,GUATEMALA,11,10,1
15/03/2025,SONORA,EL SALVADOR,1,1,0
15/03/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,2,1
15/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,6,0
15/03/2025,BAJA CALIFORNIA,NICARAGUA,1,1,0
15/03/2025,SONORA,NICARAGUA,1,1,0
16/03/2025,SONORA,GUATEMALA,3,2,1
17/03/2025,SONORA,GUATEMALA,1,1,0
17/03/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
17/03/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,1,3
17/03/2025,BAJA CALIFORNIA,CUBA,1,1,0
17/03/2025,CHIHUAHUA,NICARAGUA,3,3,0
18/03/2025,SONORA,HONDURAS,2,2,0
18/03/2025,SONORA,GUATEMALA,9,9,0
18/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,5,5,0
18/03/2025,COAHUILA,CUBA,3,3,0
19/03/2025,SONORA,HONDURAS,1,1,0
19/03/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
19/03/2025,SONORA,GUATEMALA,13,13,0
19/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,16,16,0
19/03/2025,SONORA,CUBA,3,3,0
19/03/2025,COAHUILA,EL SALVADOR,1,1,0
19/03/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,10,10,0
19/03/2025,COAHUILA,CUBA,1,1,0
20/03/2025,SONORA,HONDURAS,5,5,0
20/03/2025,SONORA,GUATEMALA,11,11,0
20/03/2025,TAMAULIPAS,EL SALVADOR,2,2,0
20/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,6,0
20/03/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,59,58,1
20/03/2025,TAMAULIPAS,CUBA,5,5,0
20/03/2025,TAMAULIPAS,NICARAGUA,2,2,0
20/03/2025,TAMAULIPAS,HAITÍ,2,2,0
21/03/2025,BAJA CALIFORNIA,HONDURAS,1,1,0
21/03/2025,SONORA,HONDURAS,2,2,0
21/03/2025,BAJA CALIFORNIA,GUATEMALA,2,2,0
21/03/2025,SONORA,GUATEMALA,7,7,0
21/03/2025,BAJA CALIFORNIA,EL SALVADOR,1,1,0
21/03/2025,SONORA,EL SALVADOR,1,1,0
21/03/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,1,1
21/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,6,6,0
21/03/2025,CHIHUAHUA,CUBA,1,1,0
21/03/2025,SONORA,CUBA,1,1,0
21/03/2025,SONORA,NICARAGUA,2,2,0
21/03/2025,CHIHUAHUA,HAITÍ,29,29,0
21/03/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,28,28,0
21/03/2025,COAHUILA,CUBA,2,2,0
21/03/2025,COAHUILA,NICARAGUA,6,6,0
22/03/2025,SONORA,HONDURAS,4,4,0
22/03/2025,SONORA,GUATEMALA,11,11,0
22/03/2025,SONORA,EL SALVADOR,1,1,0
22/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
22/03/2025,SONORA,NICARAGUA,1,1,0
23/03/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
24/03/2025,BAJA CALIFORNIA,HONDURAS,1,1,0
24/03/2025,CHIHUAHUA,HONDURAS,1,1,0
24/03/2025,SONORA,GUATEMALA,4,4,0
24/03/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
24/03/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,30,29,1
24/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,3,0
24/03/2025,BAJA CALIFORNIA,CUBA,1,1,0
24/03/2025,CHIHUAHUA,CUBA,3,3,0
24/03/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
24/03/2025,COAHUILA,CUBA,3,1,2
25/03/2025,SONORA,EL SALVADOR,1,1,0
25/03/2025,COAHUILA,GUATEMALA,3,1,2
26/03/2025,CHIHUAHUA,HONDURAS,2,2,0
26/03/2025,SONORA,HONDURAS,3,3,0
26/03/2025,CHIHUAHUA,GUATEMALA,1,1,0
26/03/2025,SONORA,GUATEMALA,9,9,0
26/03/2025,SONORA,EL SALVADOR,1,1,0
26/03/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,71,71,0
26/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,78,78,0
26/03/2025,CHIHUAHUA,CUBA,4,4,0
26/03/2025,SONORA,CUBA,1,1,0
26/03/2025,CHIHUAHUA,NICARAGUA,1,1,0
26/03/2025,SONORA,NICARAGUA,1,1,0
27/03/2025,BAJA CALIFORNIA,HONDURAS,1,1,0
27/03/2025,SONORA,HONDURAS,5,5,0
27/03/2025,TAMAULIPAS,HONDURAS,1,1,0
27/03/2025,SONORA,GUATEMALA,24,24,0
27/03/2025,TAMAULIPAS,GUATEMALA,3,3,0
27/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,4,0
27/03/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,34,33,1
27/03/2025,BAJA CALIFORNIA,CUBA,1,1,0
27/03/2025,SONORA,CUBA,3,3,0
27/03/2025,TAMAULIPAS,CUBA,6,6,0
27/03/2025,BAJA CALIFORNIA,NICARAGUA,2,2,0
27/03/2025,SONORA,NICARAGUA,1,1,0
27/03/2025,TAMAULIPAS,NICARAGUA,9,9,0
27/03/2025,TAMAULIPAS,HAITÍ,1,1,0
28/03/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
28/03/2025,SONORA,GUATEMALA,1,1,0
28/03/2025,BAJA CALIFORNIA,EL SALVADOR,1,1,0
28/03/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
28/03/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
28/03/2025,COAHUILA,HONDURAS,1,1,0
28/03/2025,COAHUILA,GUATEMALA,1,0,1
28/03/2025,COAHUILA,NICARAGUA,1,1,0
29/03/2025,BAJA CALIFORNIA,CUBA,1,1,0
31/03/2025,SONORA,GUATEMALA,2,2,0
31/03/2025,BAJA CALIFORNIA,EL SALVADOR,1,1,0
31/03/2025,BAJA CALIFORNIA,CUBA,1,1,0
02/04/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
02/04/2025,CHIHUAHUA,CUBA,3,3,0
02/04/2025,CHIHUAHUA,NICARAGUA,1,1,0
02/04/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,1,1
03/04/2025,SONORA,HONDURAS,2,2,0
03/04/2025,SONORA,GUATEMALA,2,1,1
03/04/2025,SONORA,NICARAGUA,1,1,0
03/04/2025,COAHUILA,HONDURAS,3,1,2
04/04/2025,TAMAULIPAS,HONDURAS,2,2,0
04/04/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
04/04/2025,SONORA,GUATEMALA,4,3,1
04/04/2025,TAMAULIPAS,EL SALVADOR,1,1,0
04/04/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
04/04/2025,BAJA CALIFORNIA,CUBA,2,1,1
04/04/2025,TAMAULIPAS,CUBA,13,8,5
04/04/2025,TAMAULIPAS,NICARAGUA,2,1,1
05/04/2025,BAJA CALIFORNIA,CUBA,1,1,0
06/04/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
07/04/2025,BAJA CALIFORNIA,HONDURAS,1,1,0
07/04/2025,BAJA CALIFORNIA,GUATEMALA,5,2,3
07/04/2025,SONORA,GUATEMALA,1,1,0
07/04/2025,SONORA,EL SALVADOR,1,1,0
07/04/2025,COAHUILA,EL SALVADOR,3,2,1
07/04/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,1,2
08/04/2025,SONORA,GUATEMALA,1,1,0
08/04/2025,TAMAULIPAS,GUATEMALA,5,5,0
08/04/2025,SONORA,EL SALVADOR,1,1,0
08/04/2025,TAMAULIPAS,EL SALVADOR,1,1,0
08/04/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
08/04/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
08/04/2025,TAMAULIPAS,CUBA,17,15,2
08/04/2025,CHIHUAHUA,NICARAGUA,1,1,0
09/04/2025,SONORA,GUATEMALA,1,1,0
09/04/2025,SONORA,EL SALVADOR,1,1,0
09/04/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
09/04/2025,BAJA CALIFORNIA,CUBA,1,1,0
10/04/2025,SONORA,GUATEMALA,1,1,0
10/04/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
10/04/2025,SONORA,CUBA,1,1,0
11/04/2025,BAJA CALIFORNIA,HONDURAS,1,1,0
11/04/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
11/04/2025,CHIHUAHUA,GUATEMALA,3,3,0
11/04/2025,SONORA,GUATEMALA,4,4,0
11/04/2025,CHIHUAHUA,EL SALVADOR,6,5,1
11/04/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,1,1
11/04/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
11/04/2025,COAHUILA,HONDURAS,3,2,1
12/04/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,1,1
12/04/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,2,1
12/04/2025,TAMAULIPAS,COLOMBIA,1,0,1
13/04/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
13/04/2025,SONORA,GUATEMALA,3,1,2
14/04/2025,CHIHUAHUA,GUATEMALA,4,4,0
14/04/2025,SONORA,GUATEMALA,2,1,1
14/04/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
15/04/2025,SONORA,GUATEMALA,3,3,0
15/04/2025,CHIHUAHUA,EL SALVADOR,2,1,1
15/04/2025,SONORA,EL SALVADOR,1,1,0
15/04/2025,CHIHUAHUA,CUBA,1,1,0
15/04/2025,COAHUILA,HONDURAS,1,1,0
15/04/2025,COAHUILA,GUATEMALA,1,1,0
15/04/2025,COAHUILA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,2,2
16/04/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
16/04/2025,CHIHUAHUA,GUATEMALA,14,7,7
16/04/2025,SONORA,GUATEMALA,1,1,0
16/04/2025,CHIHUAHUA,EL SALVADOR,2,1,1
16/04/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
17/04/2025,TAMAULIPAS,HONDURAS,6,3,3
17/04/2025,SONORA,GUATEMALA,1,1,0
17/04/2025,TAMAULIPAS,GUATEMALA,3,3,0
17/04/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,1,1
17/04/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,12,11,1
17/04/2025,TAMAULIPAS,CUBA,15,13,2
18/04/2025,SONORA,GUATEMALA,1,1,0
19/04/2025,CHIHUAHUA,HONDURAS,2,2,0
19/04/2025,CHIHUAHUA,GUATEMALA,9,9,0
19/04/2025,CHIHUAHUA,EL SALVADOR,1,1,0
19/04/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
19/04/2025,BAJA CALIFORNIA,CUBA,1,1,0
21/04/2025,CHIHUAHUA,GUATEMALA,2,1,1
21/04/2025,SONORA,GUATEMALA,2,2,0
22/04/2025,CHIHUAHUA,HONDURAS,2,1,1
22/04/2025,CHIHUAHUA,EL SALVADOR,2,2,0
23/04/2025,SONORA,GUATEMALA,1,1,0
24/04/2025,CHIHUAHUA,GUATEMALA,4,4,0
24/04/2025,SONORA,GUATEMALA,3,3,0
24/04/2025,CHIHUAHUA,EL SALVADOR,2,1,1
24/04/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,2,2
24/04/2025,TAMAULIPAS,CUBA,2,2,0
24/04/2025,TAMAULIPAS,NICARAGUA,4,2,2
24/04/2025,TAMAULIPAS,HAITÍ,1,1,0
26/04/2025,CHIHUAHUA,GUATEMALA,2,2,0
26/04/2025,CHIHUAHUA,EL SALVADOR,1,1,0
27/04/2025,CHIHUAHUA,CUBA,2,2,0
28/04/2025,SONORA,GUATEMALA,1,1,0
28/04/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,4,2,2
28/04/2025,TAMAULIPAS,COLOMBIA,1,0,1
28/04/2025,COAHUILA,HONDURAS,5,1,4
28/04/2025,COAHUILA,CUBA,4,2,2
29/04/2025,CHIHUAHUA,GUATEMALA,3,3,0
29/04/2025,SONORA,GUATEMALA,2,2,0
29/04/2025,CHIHUAHUA,EL SALVADOR,3,2,1
29/04/2025,CHIHUAHUA,NICARAGUA,2,1,1
30/04/2025,BAJA CALIFORNIA,EL SALVADOR,1,1,0
30/04/2025,TAMAULIPAS,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
30/04/2025,TAMAULIPAS,CUBA,4,3,1
30/04/2025,TAMAULIPAS,NICARAGUA,1,1,0
30/04/2025,COAHUILA,HONDURAS,3,2,1
01/05/2025,BAJA CALIFORNIA,HONDURAS,1,1,0
01/05/2025,SONORA,GUATEMALA,2,1,1
02/05/2025,TAMAULIPAS,HONDURAS,2,2,0
02/05/2025,TAMAULIPAS,GUATEMALA,2,2,0
02/05/2025,TAMAULIPAS,EL SALVADOR,1,1,0
02/05/2025,BAJA CALIFORNIA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,2,0
02/05/2025,TAMAULIPAS,CUBA,2,1,1
02/05/2025,BAJA CALIFORNIA,HAITÍ,1,1,0
03/05/2025,BAJA CALIFORNIA,GUATEMALA,1,1,0
03/05/2025,CHIHUAHUA,GUATEMALA,1,1,0
03/05/2025,BAJA CALIFORNIA,EL SALVADOR,1,1,0
03/05/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,2,1,1
03/05/2025,COAHUILA,CUBA,4,2,2
04/05/2025,CHIHUAHUA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
04/05/2025,CHIHUAHUA,CUBA,1,1,0
04/05/2025,CHIHUAHUA,NICARAGUA,1,1,0
04/05/2025,CHIHUAHUA,HAITÍ,1,1,0
05/05/2025,SONORA,GUATEMALA,3,2,1
05/05/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,1,1,0
06/05/2025,SONORA,GUATEMALA,2,2,0
06/05/2025,SONORA,REPÚBLICA BOLIVARIANA DE VENEZUELA,3,1,2
07/05/2025,SONORA,HONDURAS,1,1,0
07/05/2025,SONORA,GUATEMALA,5,2,3
07/05/2025,CHIHUAHUA,EL SALVADOR,4,1,3
09/05/2025,BAJA CALIFORNIA,GUATEMALA,2,1,1
09/05/2025,SONORA,GUATEMALA,5,4,1
10/05/2025,CHIHUAHUA,HONDURAS,1,1,0
10/05/2025,CHIHUAHUA,GUATEMALA,4,3,1
11/05/2025,CHIHUAHUA,CUBA,1,1,0
