DIA,ESTADO / O.R.,NACIONALIDAD,EXTRANJEROS RESCATADOS POR EL INM,PRIMERA VEZ,REINCIDENCIA,PRESENTADOS EN EM,CANALIZADOS AL DIF,CONDUCCIÓN DE NORTE A SUR
08/01/2025,COAHUILA,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
08/01/2025,COAHUILA,HONDURAS,7,7,0,2,5,
08/01/2025,COAHUILA,PERU,2,2,0,2,0,
08/01/2025,COAHUILA,REPUBLICA BOLIVARIANA DE VENEZUELA,8,8,0,2,6,
08/01/2025,DURANGO,REPUBLICA BOLIVARIANA DE VENEZUELA,2,2,0,2,0,
08/01/2025,ESTADO DE MÉXICO,COLOMBIA,4,4,0,0,4,
08/01/2025,ESTADO DE MÉXICO,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
08/01/2025,GUANAJUATO,COLOMBIA,2,2,0,2,0,
08/01/2025,GUANAJUATO,REPUBLICA BOLIVARIANA DE VENEZUELA,7,7,0,4,3,
08/01/2025,HIDALGO,COLOMBIA,1,1,0,1,0,
08/01/2025,HIDALGO,ECUADOR,2,2,0,2,0,
08/01/2025,HIDALGO,HONDURAS,1,1,0,1,0,
08/01/2025,HIDALGO,PAKISTAN,1,1,0,1,0,
08/01/2025,HIDALGO,SENEGAL,1,1,0,1,0,
08/01/2025,HIDALGO,REPUBLICA BOLIVARIANA DE VENEZUELA,12,12,0,8,4,
08/01/2025,JALISCO,ESTADOS UNIDOS DE AMERICA,3,3,0,3,0,
08/01/2025,NUEVO LEÓN,HONDURAS,2,2,0,2,0,
08/01/2025,OAXACA,COLOMBIA,6,6,0,3,3,
08/01/2025,OAXACA,CUBA,2,2,0,2,0,
08/01/2025,OAXACA,ECUADOR,20,20,0,20,0,
08/01/2025,OAXACA,HAITI,2,2,0,2,0,
08/01/2025,OAXACA,HONDURAS,7,7,0,7,0,
08/01/2025,OAXACA,PERU,1,1,0,1,0,
08/01/2025,OAXACA,UZBEKISTAN,3,3,0,0,3,
08/01/2025,OAXACA,REPUBLICA BOLIVARIANA DE VENEZUELA,77,77,0,51,26,
08/01/2025,OAXACA,ZIMBABWE,2,2,0,0,2,
08/01/2025,PUEBLA,COLOMBIA,3,3,0,3,0,
08/01/2025,PUEBLA,EL SALVADOR,2,2,0,2,0,
08/01/2025,PUEBLA,GUATEMALA,2,2,0,2,0,
08/01/2025,PUEBLA,HONDURAS,3,3,0,3,0,
08/01/2025,PUEBLA,REPUBLICA BOLIVARIANA DE VENEZUELA,9,9,0,6,3,
08/01/2025,QUERÉTARO,CHINA,1,1,0,1,0,
08/01/2025,QUERÉTARO,ECUADOR,1,1,0,1,0,
08/01/2025,QUERÉTARO,HONDURAS,1,1,0,1,0,
08/01/2025,QUERÉTARO,NICARAGUA,1,1,0,1,0,
08/01/2025,QUERÉTARO,REPUBLICA BOLIVARIANA DE VENEZUELA,4,4,0,4,0,
08/01/2025,QUINTANA ROO,ARABIA SAUDITA,1,1,0,1,0,
08/01/2025,QUINTANA ROO,ARGENTINA,1,1,0,1,0,
08/01/2025,QUINTANA ROO,BRASIL,2,2,0,2,0,
08/01/2025,QUINTANA ROO,COLOMBIA,30,30,0,0,30,
08/01/2025,QUINTANA ROO,COSTA RICA,1,1,0,1,0,
08/01/2025,QUINTANA ROO,CUBA,6,6,0,1,5,
08/01/2025,QUINTANA ROO,ESPAÑA,2,2,0,2,0,
08/01/2025,QUINTANA ROO,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
08/01/2025,QUINTANA ROO,GUATEMALA,2,2,0,2,0,
08/01/2025,QUINTANA ROO,HAITI,1,1,0,1,0,
08/01/2025,QUINTANA ROO,HONDURAS,5,5,0,0,5,
08/01/2025,QUINTANA ROO,JAMAICA,1,1,0,1,0,
08/01/2025,QUINTANA ROO,NIGERIA,1,1,0,1,0,
08/01/2025,QUINTANA ROO,TURQUIA,1,1,0,1,0,
08/01/2025,SAN LUIS POTOSÍ,REPUBLICA BOLIVARIANA DE VENEZUELA,2,2,0,0,2,
08/01/2025,SONORA,BENIN,1,1,0,1,0,
08/01/2025,SONORA,COMORAS,3,3,0,3,0,
08/01/2025,SONORA,GAMBIA,1,1,0,1,0,
08/01/2025,SONORA,GUINEA ECUATORIAL,6,6,0,0,6,
08/01/2025,SONORA,UCRANIA,2,2,0,2,0,
08/01/2025,TABASCO,BANGLADESH,15,15,0,15,0,
08/01/2025,TABASCO,BENIN,2,2,0,2,0,
08/01/2025,TABASCO,ESTADO PLURINACIONAL DE BOLIVIA,47,47,0,47,0,
08/01/2025,TABASCO,BRASIL,47,47,0,47,0,
08/01/2025,TABASCO,CHILE,74,74,0,74,0,
08/01/2025,TABASCO,CHINA,19,19,0,19,0,
08/01/2025,TABASCO,COLOMBIA,203,203,0,196,7,
08/01/2025,TABASCO,CUBA,66,66,0,58,8,
08/01/2025,TABASCO,ECUADOR,195,195,0,195,0,
08/01/2025,TABASCO,EL SALVADOR,165,165,0,165,0,
08/01/2025,TABASCO,GHANA,33,33,0,33,0,
08/01/2025,TABASCO,GUATEMALA,41,41,0,41,0,
08/01/2025,TABASCO,HAITI,44,44,0,44,0,
08/01/2025,TABASCO,HONDURAS,77,77,0,62,15,
08/01/2025,TABASCO,JAMAICA,1,1,0,1,0,
08/01/2025,TABASCO,REPUBLICA FEDERAL DEMOCRATICA DE NEPAL,1,1,0,1,0,
08/01/2025,TABASCO,NICARAGUA,122,122,0,122,0,
08/01/2025,TABASCO,PANAMA,51,51,0,51,0,
08/01/2025,TABASCO,PERU,72,72,0,72,0,
08/01/2025,TABASCO,REPUBLICA DOMINICANA,70,70,0,70,0,
08/01/2025,TABASCO,TURQUIA,8,8,0,2,6,
08/01/2025,TABASCO,UZBEKISTAN,24,24,0,24,0,
08/01/2025,TABASCO,REPUBLICA BOLIVARIANA DE VENEZUELA,226,226,0,191,35,
08/01/2025,TAMAULIPAS,CHILE,1,1,0,0,1,
08/01/2025,TAMAULIPAS,COLOMBIA,15,15,0,1,14,
08/01/2025,TAMAULIPAS,CUBA,12,12,0,12,0,
08/01/2025,TAMAULIPAS,ECUADOR,3,3,0,1,2,
08/01/2025,TAMAULIPAS,HAITI,2,2,0,1,1,
08/01/2025,TAMAULIPAS,NICARAGUA,3,3,0,3,0,
08/01/2025,TAMAULIPAS,REPUBLICA BOLIVARIANA DE VENEZUELA,44,44,0,34,10,
08/01/2025,VERACRUZ,ANGOLA,4,4,0,0,4,
08/01/2025,VERACRUZ,COLOMBIA,4,4,0,2,2,
08/01/2025,VERACRUZ,CUBA,1,1,0,1,0,
08/01/2025,VERACRUZ,ECUADOR,1,1,0,0,1,
08/01/2025,VERACRUZ,GUATEMALA,2,2,0,2,0,
08/01/2025,VERACRUZ,PERU,1,1,0,0,1,
08/01/2025,VERACRUZ,REPUBLICA BOLIVARIANA DE VENEZUELA,56,56,0,10,46,
08/01/2025,YUCATÁN,CUBA,1,1,0,1,0,
08/01/2025,YUCATÁN,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
09/01/2025,AGUASCALIENTES,HONDURAS,1,1,0,1,0,
09/01/2025,BAJA CALIFORNIA,CAMERUN,5,5,0,0,5,
09/01/2025,BAJA CALIFORNIA,COLOMBIA,4,4,0,2,2,
09/01/2025,BAJA CALIFORNIA,CUBA,8,8,0,8,0,
09/01/2025,BAJA CALIFORNIA,ECUADOR,3,3,0,0,3,
09/01/2025,BAJA CALIFORNIA,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
09/01/2025,BAJA CALIFORNIA,GUATEMALA,9,9,0,3,6,
09/01/2025,BAJA CALIFORNIA,INDIA,2,2,0,2,0,
09/01/2025,BAJA CALIFORNIA,NICARAGUA,1,1,0,1,0,
09/01/2025,BAJA CALIFORNIA,REPUBLICA DOMINICANA,3,3,0,0,3,
09/01/2025,BAJA CALIFORNIA,TURQUIA,5,5,0,3,2,
09/01/2025,BAJA CALIFORNIA SUR,RUMANIA,1,1,0,1,0,
09/01/2025,CAMPECHE,BRASIL,12,12,0,5,7,
09/01/2025,CAMPECHE,COLOMBIA,1,1,0,1,0,
09/01/2025,CAMPECHE,EL SALVADOR,2,2,0,2,0,
09/01/2025,CAMPECHE,GUATEMALA,1,1,0,1,0,
09/01/2025,CAMPECHE,HONDURAS,2,2,0,2,0,
09/01/2025,CAMPECHE,INDIA,5,5,0,2,3,
09/01/2025,CHIAPAS,AFGANISTAN,4,4,4,1,3,
09/01/2025,CHIAPAS,ARGENTINA,1,1,0,0,1,
09/01/2025,CHIAPAS,AZERBAIYAN,8,8,8,8,0,
09/01/2025,CHIAPAS,BANGLADESH,2,2,0,2,0,
09/01/2025,CHIAPAS,BENIN,1,1,0,1,0,
09/01/2025,CHIAPAS,BRASIL,4,4,0,0,4,
09/01/2025,CHIAPAS,CAMERUN,16,16,14,16,0,
09/01/2025,CHIAPAS,CHILE,2,2,1,0,2,
09/01/2025,CHIAPAS,CHINA,10,10,10,10,0,
09/01/2025,CHIAPAS,COLOMBIA,134,134,119,112,22,
09/01/2025,CHIAPAS,CONGO,11,11,11,11,0,
09/01/2025,CHIAPAS,CUBA,82,82,61,63,19,
09/01/2025,CHIAPAS,DOMINICA,2,2,2,1,1,
09/01/2025,CHIAPAS,ECUADOR,86,86,62,51,35,
09/01/2025,CHIAPAS,EGIPTO,1,1,1,1,0,
09/01/2025,CHIAPAS,EL SALVADOR,67,67,64,50,17,
09/01/2025,CHIAPAS,ETIOPIA,15,15,15,15,0,
09/01/2025,CHIAPAS,GUATEMALA,322,322,309,309,13,
09/01/2025,CHIAPAS,GUINEA,5,5,5,5,0,
09/01/2025,CHIAPAS,HAITI,54,54,48,52,2,
09/01/2025,CHIAPAS,HONDURAS,118,118,92,85,33,
09/01/2025,CHIAPAS,INDIA,22,22,22,12,10,
09/01/2025,CHIAPAS,REPUBLICA ISLAMICA DEL IRAN,2,2,2,1,1,
09/01/2025,CHIAPAS,NICARAGUA,22,22,20,22,0,
09/01/2025,CHIAPAS,NIGERIA,1,1,0,1,0,
09/01/2025,CHIAPAS,PERU,39,39,27,13,26,
09/01/2025,CHIAPAS,REPUBLICA DOMINICANA,6,6,6,6,0,
09/01/2025,CHIAPAS,REPUBLICA UNIDA DE TANZANIA,1,1,0,1,0,
09/01/2025,CHIAPAS,RUMANIA,1,1,1,1,0,
09/01/2025,CHIAPAS,SENEGAL,6,6,6,6,0,
09/01/2025,CHIAPAS,SUDAN,1,1,1,1,0,
09/01/2025,CHIAPAS,UZBEKISTAN,7,7,7,0,7,
09/01/2025,CHIAPAS,REPUBLICA BOLIVARIANA DE VENEZUELA,1967,1967,1405,1612,355,
09/01/2025,CHIHUAHUA,CUBA,1,1,0,1,0,
09/01/2025,CHIHUAHUA,ECUADOR,1,1,0,1,0,
09/01/2025,CIUDAD DE MÉXICO,ARGENTINA,1,1,0,1,0,
09/01/2025,CIUDAD DE MÉXICO,BRASIL,4,4,0,4,0,
09/01/2025,CIUDAD DE MÉXICO,CHINA,9,9,0,9,0,
09/01/2025,CIUDAD DE MÉXICO,COLOMBIA,39,39,0,0,39,
09/01/2025,CIUDAD DE MÉXICO,CUBA,1,1,0,1,0,
09/01/2025,CIUDAD DE MÉXICO,ECUADOR,5,5,0,5,0,
09/01/2025,CIUDAD DE MÉXICO,EL SALVADOR,1,1,0,1,0,
09/01/2025,CIUDAD DE MÉXICO,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
09/01/2025,CIUDAD DE MÉXICO,ETIOPIA,1,1,0,1,0,
09/01/2025,CIUDAD DE MÉXICO,FEDERACION DE RUSIA,1,1,0,1,0,
09/01/2025,CIUDAD DE MÉXICO,GUATEMALA,7,7,0,6,1,
09/01/2025,CIUDAD DE MÉXICO,HONDURAS,3,3,0,0,3,
09/01/2025,CIUDAD DE MÉXICO,PANAMA,2,2,0,2,0,
09/01/2025,CIUDAD DE MÉXICO,VIETNAM,11,11,0,0,11,
09/01/2025,COAHUILA,CUBA,9,9,0,0,9,
09/01/2025,COAHUILA,ECUADOR,4,4,0,4,0,
09/01/2025,COAHUILA,EL SALVADOR,2,2,0,2,0,
09/01/2025,COAHUILA,HONDURAS,3,3,0,3,0,
09/01/2025,COAHUILA,NICARAGUA,1,1,0,1,0,
09/01/2025,COAHUILA,REPUBLICA BOLIVARIANA DE VENEZUELA,44,44,0,9,35,
09/01/2025,DURANGO,ANGOLA,1,1,0,1,0,
09/01/2025,DURANGO,COLOMBIA,2,2,0,0,2,
09/01/2025,DURANGO,EL SALVADOR,1,1,0,1,0,
09/01/2025,DURANGO,REPUBLICA BOLIVARIANA DE VENEZUELA,3,3,0,1,2,
09/01/2025,ESTADO DE MÉXICO,ARGENTINA,1,1,0,1,0,
09/01/2025,ESTADO DE MÉXICO,CHINA,2,2,0,2,0,
09/01/2025,ESTADO DE MÉXICO,COLOMBIA,6,6,0,2,4,
09/01/2025,ESTADO DE MÉXICO,HONDURAS,5,5,0,5,0,
09/01/2025,ESTADO DE MÉXICO,INDIA,2,2,0,2,0,
09/01/2025,ESTADO DE MÉXICO,NICARAGUA,3,3,0,3,0,
09/01/2025,ESTADO DE MÉXICO,PERU,6,6,0,1,5,
09/01/2025,ESTADO DE MÉXICO,REPUBLICA BOLIVARIANA DE VENEZUELA,10,10,0,4,6,
09/01/2025,GUERRERO,REPUBLICA BOLIVARIANA DE VENEZUELA,3,3,0,3,0,
09/01/2025,HIDALGO,COLOMBIA,4,4,0,3,1,
09/01/2025,HIDALGO,ECUADOR,1,1,0,1,0,
09/01/2025,HIDALGO,EL SALVADOR,4,4,0,2,2,
09/01/2025,HIDALGO,GUATEMALA,3,3,0,0,3,
09/01/2025,HIDALGO,NICARAGUA,4,4,0,4,0,
09/01/2025,HIDALGO,REPUBLICA BOLIVARIANA DE VENEZUELA,23,23,0,7,16,
09/01/2025,JALISCO,COLOMBIA,4,4,0,4,0,
09/01/2025,JALISCO,PAKISTAN,1,1,0,1,0,
09/01/2025,NAYARIT,ECUADOR,1,1,0,1,0,
09/01/2025,NUEVO LEÓN,CUBA,3,3,0,3,0,
09/01/2025,NUEVO LEÓN,ECUADOR,2,2,0,2,0,
09/01/2025,NUEVO LEÓN,EL SALVADOR,1,1,0,1,0,
09/01/2025,NUEVO LEÓN,GUATEMALA,6,6,0,4,2,
09/01/2025,NUEVO LEÓN,HONDURAS,10,10,0,5,5,
09/01/2025,NUEVO LEÓN,NICARAGUA,1,1,0,1,0,
09/01/2025,NUEVO LEÓN,PERU,2,2,0,0,2,
09/01/2025,NUEVO LEÓN,REPUBLICA BOLIVARIANA DE VENEZUELA,3,3,0,3,0,
09/01/2025,OAXACA,ANGOLA,2,2,0,0,2,
09/01/2025,OAXACA,BENIN,1,1,0,1,0,
09/01/2025,OAXACA,CAMERUN,1,1,0,1,0,
09/01/2025,OAXACA,COLOMBIA,5,5,0,5,0,
09/01/2025,OAXACA,CONGO,2,2,0,0,2,
09/01/2025,OAXACA,ECUADOR,20,20,0,14,6,
09/01/2025,OAXACA,EL SALVADOR,1,1,0,1,0,
09/01/2025,OAXACA,HAITI,2,2,0,2,0,
09/01/2025,OAXACA,HONDURAS,8,8,0,8,0,
09/01/2025,OAXACA,NICARAGUA,2,2,0,2,0,
09/01/2025,OAXACA,NIGERIA,3,3,0,3,0,
09/01/2025,OAXACA,REPUBLICA BOLIVARIANA DE VENEZUELA,67,67,0,48,19,
09/01/2025,PUEBLA,BRASIL,1,1,0,0,1,
09/01/2025,PUEBLA,CHILE,1,1,0,1,0,
09/01/2025,PUEBLA,COLOMBIA,1,1,0,1,0,
09/01/2025,PUEBLA,CUBA,1,1,0,1,0,
09/01/2025,PUEBLA,HONDURAS,1,1,0,1,0,
09/01/2025,PUEBLA,REPUBLICA BOLIVARIANA DE VENEZUELA,11,11,0,3,8,
09/01/2025,QUERÉTARO,COLOMBIA,4,4,0,4,0,
09/01/2025,QUINTANA ROO,ARGENTINA,4,4,0,4,0,
09/01/2025,QUINTANA ROO,CHILE,1,1,0,1,0,
09/01/2025,QUINTANA ROO,COLOMBIA,26,26,0,0,26,
09/01/2025,QUINTANA ROO,CUBA,1,1,0,1,0,
09/01/2025,QUINTANA ROO,ERITREA,1,1,0,1,0,
09/01/2025,QUINTANA ROO,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
09/01/2025,QUINTANA ROO,GUATEMALA,1,1,0,1,0,
09/01/2025,QUINTANA ROO,HONDURAS,1,1,0,1,0,
09/01/2025,QUINTANA ROO,INDIA,4,4,0,2,2,
09/01/2025,QUINTANA ROO,PERU,1,1,0,1,0,
09/01/2025,QUINTANA ROO,TRINIDAD Y TOBAGO,2,2,0,2,0,
09/01/2025,SONORA,ANGOLA,7,7,0,4,3,
09/01/2025,SONORA,CONGO,1,1,0,1,0,
09/01/2025,SONORA,CUBA,2,2,0,2,0,
09/01/2025,SONORA,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
09/01/2025,SONORA,ETIOPIA,1,1,0,1,0,
09/01/2025,SONORA,GUATEMALA,1,1,0,1,0,
09/01/2025,SONORA,GUINEA,1,1,0,1,0,
09/01/2025,SONORA,HONDURAS,10,10,0,10,0,
09/01/2025,SONORA,REPUBLICA BOLIVARIANA DE VENEZUELA,3,3,0,3,0,
09/01/2025,TABASCO,AFGANISTAN,6,6,0,6,0,
09/01/2025,TABASCO,ANGOLA,21,21,0,21,0,
09/01/2025,TABASCO,BANGLADESH,40,40,0,40,0,
09/01/2025,TABASCO,BELICE,2,2,0,2,0,
09/01/2025,TABASCO,ESTADO PLURINACIONAL DE BOLIVIA,92,92,0,92,0,
09/01/2025,TABASCO,BRASIL,49,49,0,49,0,
09/01/2025,TABASCO,CHINA,10,10,0,10,0,
09/01/2025,TABASCO,COLOMBIA,152,152,0,139,13,
09/01/2025,TABASCO,CUBA,76,76,0,76,0,
09/01/2025,TABASCO,ECUADOR,160,160,0,159,1,
09/01/2025,TABASCO,EL SALVADOR,170,170,0,170,0,
09/01/2025,TABASCO,GHANA,17,17,0,17,0,
09/01/2025,TABASCO,GUATEMALA,30,30,0,21,9,
09/01/2025,TABASCO,HAITI,91,91,0,91,0,
09/01/2025,TABASCO,HONDURAS,101,101,0,70,31,
09/01/2025,TABASCO,INDIA,90,90,0,90,0,
09/01/2025,TABASCO,JAMAICA,7,7,0,7,0,
09/01/2025,TABASCO,MAURITANIA,22,22,0,22,0,
09/01/2025,TABASCO,NICARAGUA,154,154,0,152,2,
09/01/2025,TABASCO,PARAGUAY,47,47,0,47,0,
09/01/2025,TABASCO,PERU,53,53,0,45,8,
09/01/2025,TABASCO,REPUBLICA DOMINICANA,47,47,0,47,0,
09/01/2025,TABASCO,TAYIKISTAN,9,9,0,9,0,
09/01/2025,TABASCO,TURQUIA,3,3,0,3,0,
09/01/2025,TABASCO,REPUBLICA BOLIVARIANA DE VENEZUELA,206,206,0,145,61,
09/01/2025,TAMAULIPAS,CUBA,6,6,0,6,0,
09/01/2025,TAMAULIPAS,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
09/01/2025,TAMAULIPAS,NICARAGUA,5,5,0,5,0,
09/01/2025,TAMAULIPAS,REPUBLICA BOLIVARIANA DE VENEZUELA,23,23,0,17,6,
09/01/2025,TLAXCALA,COLOMBIA,3,3,0,2,1,
09/01/2025,TLAXCALA,ECUADOR,1,1,0,1,0,
09/01/2025,TLAXCALA,HONDURAS,7,7,0,6,1,
09/01/2025,TLAXCALA,KIRGUISTAN,3,3,0,0,3,
09/01/2025,TLAXCALA,NICARAGUA,1,1,0,1,0,
09/01/2025,TLAXCALA,PANAMA,1,1,0,1,0,
09/01/2025,TLAXCALA,PERU,1,1,0,0,1,
09/01/2025,TLAXCALA,REPUBLICA BOLIVARIANA DE VENEZUELA,2,2,0,1,1,
09/01/2025,VERACRUZ,BRASIL,3,3,0,3,0,
09/01/2025,VERACRUZ,CUBA,2,2,0,2,0,
09/01/2025,VERACRUZ,HONDURAS,3,3,0,0,3,
09/01/2025,VERACRUZ,PERU,1,1,0,1,0,
09/01/2025,VERACRUZ,REPUBLICA BOLIVARIANA DE VENEZUELA,44,44,0,17,27,
10/01/2025,BAJA CALIFORNIA,CHINA,5,5,0,0,5,
10/01/2025,BAJA CALIFORNIA,COLOMBIA,3,3,0,0,3,
10/01/2025,BAJA CALIFORNIA,CUBA,3,3,0,3,0,
10/01/2025,BAJA CALIFORNIA,ESTONIA,1,1,0,1,0,
10/01/2025,BAJA CALIFORNIA,GUATEMALA,8,8,0,2,6,
10/01/2025,BAJA CALIFORNIA,HONDURAS,10,10,0,4,6,
10/01/2025,BAJA CALIFORNIA,NICARAGUA,2,2,0,2,0,
10/01/2025,CAMPECHE,GUATEMALA,5,5,0,2,3,
10/01/2025,CAMPECHE,TUNEZ,1,1,0,1,0,
10/01/2025,CHIAPAS,AFGANISTAN,14,14,6,1,13,
10/01/2025,CHIAPAS,ANGOLA,2,2,0,0,2,
10/01/2025,CHIAPAS,ARGENTINA,1,1,1,0,1,
10/01/2025,CHIAPAS,BRASIL,6,6,4,2,4,
10/01/2025,CHIAPAS,CHILE,3,3,2,0,3,
10/01/2025,CHIAPAS,CHINA,9,9,9,9,0,
10/01/2025,CHIAPAS,COLOMBIA,55,55,44,12,43,
10/01/2025,CHIAPAS,CONGO,12,12,10,10,2,
10/01/2025,CHIAPAS,CUBA,168,168,156,119,49,
10/01/2025,CHIAPAS,DOMINICA,5,5,5,3,2,
10/01/2025,CHIAPAS,ECUADOR,59,59,41,19,40,
10/01/2025,CHIAPAS,EL SALVADOR,103,103,95,82,21,
10/01/2025,CHIAPAS,ETIOPIA,15,15,15,15,0,
10/01/2025,CHIAPAS,GUATEMALA,176,176,140,140,36,
10/01/2025,CHIAPAS,GUINEA,5,5,5,5,0,
10/01/2025,CHIAPAS,HAITI,53,53,42,48,5,
10/01/2025,CHIAPAS,HONDURAS,166,166,141,94,72,
10/01/2025,CHIAPAS,INDIA,10,10,10,10,0,
10/01/2025,CHIAPAS,REPUBLICA ISLAMICA DEL IRAN,1,1,1,0,1,
10/01/2025,CHIAPAS,NICARAGUA,45,45,41,38,7,
10/01/2025,CHIAPAS,PERU,25,25,24,13,12,
10/01/2025,CHIAPAS,REPUBLICA DOMINICANA,10,10,6,10,0,
10/01/2025,CHIAPAS,SENEGAL,5,5,5,5,0,
10/01/2025,CHIAPAS,REPUBLICA BOLIVARIANA DE VENEZUELA,1991,1991,1685,1658,333,
10/01/2025,CIUDAD DE MÉXICO,ARGENTINA,1,1,0,1,0,
10/01/2025,CIUDAD DE MÉXICO,CHILE,1,1,0,1,0,
10/01/2025,CIUDAD DE MÉXICO,CHINA,17,17,0,0,17,
10/01/2025,CIUDAD DE MÉXICO,COLOMBIA,56,56,0,0,56,
10/01/2025,CIUDAD DE MÉXICO,CUBA,1,1,0,1,0,
10/01/2025,CIUDAD DE MÉXICO,ECUADOR,6,6,0,2,4,
10/01/2025,CIUDAD DE MÉXICO,EL SALVADOR,3,3,0,3,0,
10/01/2025,CIUDAD DE MÉXICO,FEDERACION DE RUSIA,4,4,0,0,4,
10/01/2025,CIUDAD DE MÉXICO,GUATEMALA,2,2,0,2,0,
10/01/2025,CIUDAD DE MÉXICO,HAITI,1,1,0,1,0,
10/01/2025,CIUDAD DE MÉXICO,HONDURAS,1,1,0,1,0,
10/01/2025,CIUDAD DE MÉXICO,INDIA,9,9,0,0,9,
10/01/2025,CIUDAD DE MÉXICO,NICARAGUA,1,1,0,1,0,
10/01/2025,CIUDAD DE MÉXICO,NIGERIA,1,1,0,1,0,
10/01/2025,CIUDAD DE MÉXICO,PAKISTAN,1,1,0,1,0,
10/01/2025,CIUDAD DE MÉXICO,PANAMA,1,1,0,1,0,
10/01/2025,CIUDAD DE MÉXICO,RUMANIA,2,2,0,2,0,
10/01/2025,CIUDAD DE MÉXICO,SENEGAL,1,1,0,1,0,
10/01/2025,CIUDAD DE MÉXICO,TURQUIA,2,2,0,2,0,
10/01/2025,CIUDAD DE MÉXICO,REPUBLICA BOLIVARIANA DE VENEZUELA,4,4,0,0,4,
10/01/2025,CIUDAD DE MÉXICO,VIETNAM,15,15,0,5,10,
10/01/2025,CIUDAD DE MÉXICO,TAIWAN (PROVINCIA DE CHINA),1,1,0,1,0,
10/01/2025,COAHUILA,COLOMBIA,1,1,0,1,0,
10/01/2025,COAHUILA,REPUBLICA BOLIVARIANA DE VENEZUELA,4,4,0,0,4,
10/01/2025,DURANGO,ECUADOR,1,1,0,1,0,
10/01/2025,ESTADO DE MÉXICO,CHINA,8,8,0,0,8,
10/01/2025,ESTADO DE MÉXICO,COLOMBIA,4,4,0,4,0,
10/01/2025,ESTADO DE MÉXICO,CUBA,1,1,0,1,0,
10/01/2025,ESTADO DE MÉXICO,ESPAÑA,1,1,0,1,0,
10/01/2025,ESTADO DE MÉXICO,PERU,1,1,0,0,1,
10/01/2025,ESTADO DE MÉXICO,REPUBLICA BOLIVARIANA DE VENEZUELA,11,11,0,0,11,
10/01/2025,HIDALGO,COLOMBIA,1,1,0,1,0,
10/01/2025,HIDALGO,REPUBLICA BOLIVARIANA DE VENEZUELA,1,1,0,1,0,
10/01/2025,JALISCO,COLOMBIA,2,2,0,2,0,
10/01/2025,JALISCO,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
10/01/2025,JALISCO,GUATEMALA,3,3,0,3,0,
10/01/2025,NUEVO LEÓN,ECUADOR,2,2,0,2,0,
10/01/2025,NUEVO LEÓN,EL SALVADOR,4,4,0,4,0,
10/01/2025,NUEVO LEÓN,HONDURAS,13,13,0,9,4,
10/01/2025,NUEVO LEÓN,PERU,3,3,0,3,0,
10/01/2025,NUEVO LEÓN,REPUBLICA BOLIVARIANA DE VENEZUELA,8,8,0,5,3,
10/01/2025,OAXACA,BRASIL,3,3,0,0,3,
10/01/2025,OAXACA,COLOMBIA,2,2,0,0,2,
10/01/2025,OAXACA,CUBA,1,1,0,1,0,
10/01/2025,OAXACA,ECUADOR,16,16,0,14,2,
10/01/2025,OAXACA,EL SALVADOR,5,5,0,1,4,
10/01/2025,OAXACA,HAITI,2,2,0,0,2,
10/01/2025,OAXACA,HONDURAS,10,10,0,10,0,
10/01/2025,OAXACA,PERU,5,5,0,3,2,
10/01/2025,OAXACA,REPUBLICA DOMINICANA,1,1,0,1,0,
10/01/2025,OAXACA,REPUBLICA BOLIVARIANA DE VENEZUELA,65,65,0,53,12,
10/01/2025,PUEBLA,REPUBLICA BOLIVARIANA DE VENEZUELA,9,9,0,1,8,
10/01/2025,QUINTANA ROO,ARGENTINA,1,1,0,1,0,
10/01/2025,QUINTANA ROO,BELICE,1,1,0,1,0,
10/01/2025,QUINTANA ROO,ESTADO PLURINACIONAL DE BOLIVIA,2,2,0,2,0,
10/01/2025,QUINTANA ROO,BRASIL,3,3,0,0,3,
10/01/2025,QUINTANA ROO,CHILE,5,5,0,5,0,
10/01/2025,QUINTANA ROO,COLOMBIA,30,30,0,2,28,
10/01/2025,QUINTANA ROO,CUBA,3,3,0,3,0,
10/01/2025,QUINTANA ROO,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
10/01/2025,QUINTANA ROO,FEDERACION DE RUSIA,1,1,0,1,0,
10/01/2025,QUINTANA ROO,HAITI,1,1,0,1,0,
10/01/2025,QUINTANA ROO,MARRUECOS,3,3,0,3,0,
10/01/2025,QUINTANA ROO,NIGERIA,1,1,0,1,0,
10/01/2025,QUINTANA ROO,POLONIA,1,1,0,1,0,
10/01/2025,QUINTANA ROO,TURQUIA,2,2,0,2,0,
10/01/2025,SONORA,ESTADOS UNIDOS DE AMERICA,1,1,0,1,0,
10/01/2025,SONORA,GUATEMALA,4,4,0,0,4,
10/01/2025,SONORA,PERU,1,1,0,1,0,
